TITLE	AUTHOR	COAUTHORS	PUBLISHER	SERIES	VOLUME	EDITION	ISBN	BARCODE	PRICE
敌人	DAVIDE CALI		明天出版社				9787533266356	P100409	32.8
奥莉薇拯救马戏团	IAN FALCONER		河北教育出版社				9787543477803	P100410	31.8
月下看猫头鹰	JANE YOLEN		明天出版社				9787533258634	P100411	32.8
爸爸，我要月亮	ERIC CARLE		明天出版社				9787533266721	P100412	39.8
雨伞	太田大八		二十一世纪出版社				9787539183299	P100413	26
漏	梁川		明天出版社				9787533264345	P100414	27
黄雨伞	柳在守		接力出版社				9787544838900	P100415	0.38
马德琳	LUDWIG BEMELMANS		河北教育出版社				9787543473355	P100416	32.8
请到我的家乡来	林海音		五洲传播出版社				9787508519814	P100417	38
低音提琴	STEPHANE HENRICH		未来出版社				9787541756412	P100418	28.8
马德琳游伦敦	LUDWIG BEMELMANS		河北教育出版社				9787554506783	P100419	35.8
猜猜我有多爱你	SAM MCBRATNEY		明天出版社				9787533274269	P100420	35.8
我有友情要出租	方素珍		新疆青少年出版社				9787551546676	P100421	29.8
三个强盗	TOMI UNGERER		明天出版社				9787533258801	P100422	32.8
三只小猪的真实故事	JON SCIESZKA		河北教育出版社				9787543464612	P100423	29.8
铁丝网上的小花	ROSE BLANCHE		明天出版社				9787533253479	P100424	25
影子	李苏西		浙江少年儿童出版社				9787534271458	P100425	29.8
爱哭公主	赖马		亲子天下				9789862418949	P100426	50
生气王子	赖马		亲子天下				9789863980193	P100427	51.5
脏兮兮国王	严开信		小鲁文化事业股份有限公司				9789862115824	P100428	40
北京游	孙心瑜		小鲁文化事业股份有限公司				9789862113356	P100429	41.5
香港游	孙心瑜		小鲁文化事业股份有限公司				9789862115367	P100430	41.5
迷你为什么			兰州大学出版社				9787311020859	O400094	5.9
桃太郎	大众书局		世一文化事业股份有限公司	彩色童话列车			9789577759863	O400095	5.9
睡美人	大众书局		世一文化事业股份有限公司	彩色童话列车			9789577759542	O400096	5.9
金银岛	大众书局		世一文化事业股份有限公司	彩色童话列车			9789574922314	O400097	5.9
拇指姑娘	大众书局		世一文化事业股份有限公司	彩色童话列车			9789574920426	O400098	5.9
人鱼公主	大众书局		世一文化事业股份有限公司	彩色童话列车			9789574920471	O400099	5.9
穿长筒袍的猫	大众书局		世一文化事业股份有限公司	彩色童话列车			9789574920457	O400100	5.9
短篇寓言集	大众书局		世一文化事业股份有限公司	彩色童话列车			9789577759559	O400101	5.9
儿童故事集	大众书局		世一文化事业股份有限公司	彩色童话列车			9789574920440	O400102	5.9
小红帽	大众书局		世一文化事业股份有限公司	彩色童话列车			9789577759924	O400103	5.9
小蜜蜂	大众书局		世一文化事业股份有限公司	彩色童话列车			9789577759900	O400104	5.9
伊索寓言	大众书局		世一文化事业股份有限公司	彩色童话列车			9789577759870	O400105	5.9
儿童寓言故事	大众书局		世一文化事业股份有限公司	彩色童话列车			9789574920433	O400106	5.9
灵犬菜西	大众书局		世一文化事业股份有限公司	彩色童话列车			9789577759931	O400107	5.9
不来梅乐队	大众书局		世一文化事业股份有限公司	彩色童话列车			9789577759535	O400108	5.9
杰克与魔豆	大众书局		世一文化事业股份有限公司	彩色童话列车			9789577759887	O400109	5.9
糖果屋历险记	大众书局		世一文化事业股份有限公司	彩色童话列车			9789574922338	O400110	5.9
绿野仙庄	大众书局		世一文化事业股份有限公司	彩色童话列车			9789574922291	O400111	5.9
小飞	大众书局		世一文化事业股份有限公司	彩色童话列车			9789577759528	O400112	3
Frank The Rat			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300350	E300350	0
The Bisccuits			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300351	E300351	0
Cool Cat			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300352	E300352	
Dancing Dad			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300353	E300353	
Red Ben			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300354	E300354	
'The Frog''s Love Story'			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300355	E300355	
Wow! A Goat!			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300356	E300356	
Hungry Hat			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300357	E300357	
A Big Big Day			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300358	E300358	
Jack and Jim			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300359	E300359	
The King Is…			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300360	E300360	
Look! Look! Look!			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300361	E300361	
If you give a mouse a mooncake			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300362	E300362	
Mr. No-Nose			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300363	E300363	
'What''s Going On?'			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300364	E300364	
'The Pig''s Backpack'			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300365	E300365	
A Quiet Duck			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300366	E300366	
Rabbits Run, Run, Run			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300367	E300367	
Sam wants to be Strong			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300368	E300368	
Tick Tock			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300369	E300369	
'Its'' Fun to Jump'			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300370	E300370	
Vicky Visits a Village			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300371	E300371	
I am a Witch			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300372	E300372	
The Fox and the Ox			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300373	E300373	
'MaYa''s Yo-yo'			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300374	E300374	
Zack the Zebra			北京师范大学出版集团	攀登英语阅读系列 × 有趣的字母			E300375	E300375	
A Round House			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300376	E300376	
A Photo of an Elephany Family			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300377	E300377	
Travel by Tree			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300378	E300378	
'Sound in Lear''s Ear'			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300379	E300379	
Coats on Sale			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300380	E300380	
Flowers for Mother			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300381	E300381	
Hello, Moon!			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300382	E300382	
The Green Family Goes Out			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300383	E300383	
Dragon and Drum			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300384	E300384	
Purple Purse			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300385	E300385	
Wait! Wait! Wait!			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300386	E300386	
Yellow Pillow			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300387	E300387	
Three Fish			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300388	E300388	
A Pea in the Sea			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300389	E300389	
Party Shark			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300390	E300390	
'Horton''s Horns'			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300391	E300391	
The Ostrich			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300392	E300392	
Whistle for Whale			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300393	E300393	
The Tiger and the Rooster			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300394	E300394	
Run after a Bird			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300395	E300395	
A Long, Long, Song			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300396	E300396	
Make A Call			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300397	E300397	
No Book, Just Cook			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300398	E300398	
A Special Spider			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300399	E300399	
Two Thieves			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300400	E300400	
Tick -Tock Goes the Clock			北京师范大学出版集团	攀登英语阅读系列 × 神奇字母组合			E300401	E300401	
Guess! What Are These?			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第一级			E300402	E300402	
Guess! What Are These? C - 1			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第一级			E300403	E300403	
A Special Guest			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第一级			E300404	E300404	
A Special Guest C - 1			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第一级			E300405	E300405	
I Have a Rainbow Car			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第一级			E300406	E300406	
I have a Rainbow Car C - 1			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第一级			E300407	E300407	
Lets Play Together			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第一级			E300408	E300408	
Lets Play Together C - 1			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第一级			E300409	E300409	
Look at the Cloud			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第一级			E300410	E300410	
'Grandpa''s Umbrellas'			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第一级			E300411	E300411	
Nice to Meet You			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第一级			E300412	E300412	
Ten Cuttlefish			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第一级			E300413	E300413	
My Camel			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第一级			E300414	E300414	
I Love My Sister			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第一级			E300415	E300415	
Hurry up, Mary!			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第二级			E300416	E300416	
Hurry up, Mary! C - 1			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第二级			E300417	E300417	
Ken Has a Secret			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第二级			E300418	E300418	
Ken Has a Secret C - 1			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第二级			E300419	E300419	
A Wolf or a Sheep?			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第二级			E300420	E300420	
My Friend			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第二级			E300421	E300421	
I am Going to the Sun			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第二级			E300422	E300422	
I want Some Watermelons			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第二级			E300423	E300423	
Thanksgiving Card			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第二级			E300424	E300424	
'Sue Can''t Sleep'			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第二级			E300425	E300425	
Dick and the Olympics			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第二级			E300426	E300426	
Four Seasons			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第二级			E300427	E300427	
I am Not a Pet			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第三级			E300428	E300428	
'Crocodile''s Family Dentist'			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第三级			E300429	E300429	
Magic Tails			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第三级			E300430	E300430	
The Food Action			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第三级			E300431	E300431	
Christmas Bread			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第三级			E300432	E300432	
I Want to Move			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第三级			E300433	E300433	
After the Sheep Family Moves in			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第三级			E300434	E300434	
'Coco''s Week on the Farm'			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第三级			E300435	E300435	
Grand[a, Grandson and Donkey			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第三级			E300436	E300436	
Feelings			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第三级			E300437	E300437	
'The Little Frog''s Beautiful Jump'			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第四级			E300438	E300438	
Daddy Robot			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第四级			E300439	E300439	
The Farmer and the Cucumbers			北京师范大学出版集团	攀登英语阅读系列 × 分级阅读第四级			E300440	E300440	
